event_id,rig_id,sensor_id,sensor_type,value,unit,event_timestamp
E000344,RIG_06,SEN_12,vibration,2.89,mm/s,2025-02-01 02:51:30
E000345,RIG_01,SEN_19,vibration,1.37,mm/s,2025-02-01 02:52:00
E000346,RIG_10,SEN_17,flow,98.18,l/min,2025-02-01 02:52:30
E000347,RIG_08,SEN_19,temperature,79.55,C,2025-02-01 02:53:00
E000348,RIG_07,SEN_13,temperature,83.48,C,2025-02-01 02:53:30
E000349,RIG_02,SEN_13,temperature,81.11,C,2025-02-01 02:54:00
E000350,RIG_02,SEN_07,temperature,78.93,C,2025-02-01 02:54:30
E000351,RIG_06,SEN_19,temperature,80.38,C,2025-02-01 02:55:00
E000352,RIG_09,SEN_13,vibration,3.13,mm/s,2025-02-01 02:55:30
E000353,RIG_01,SEN_16,flow,125.57,l/min,2025-02-01 02:56:00
E000354,RIG_07,SEN_13,flow,128.49,l/min,2025-02-01 02:56:30
E000355,RIG_02,SEN_14,pressure,2187.33,psi,2025-02-01 02:57:00
E000356,RIG_04,SEN_12,temperature,79.67,C,2025-02-01 02:57:30
E000357,RIG_09,SEN_19,vibration,2.89,mm/s,2025-02-01 02:58:00
E000358,RIG_03,SEN_01,temperature,85.55,C,2025-02-01 02:58:30
E000359,RIG_06,SEN_05,pressure,2640.46,psi,2025-02-01 02:59:00
E000360,RIG_01,SEN_20,vibration,3.06,mm/s,2025-02-01 02:59:30
E000361,RIG_06,SEN_10,pressure,2224.83,psi,2025-02-01 03:00:00
E000362,RIG_02,SEN_09,flow,119.22,l/min,2025-02-01 03:00:30
E000363,RIG_01,SEN_18,vibration,2.28,mm/s,2025-02-01 03:01:00
E000364,RIG_07,SEN_19,temperature,79.36,C,2025-02-01 03:01:30
E000365,RIG_10,SEN_04,flow,97.05,l/min,2025-02-01 03:02:00
E000366,RIG_07,SEN_01,flow,92.99,l/min,2025-02-01 03:02:30
E000367,RIG_09,SEN_07,pressure,2330.46,psi,2025-02-01 03:03:00
E000368,RIG_05,SEN_16,flow,110.68,l/min,2025-02-01 03:03:30
E000369,RIG_06,SEN_08,pressure,2544.89,psi,2025-02-01 03:04:00
E000370,RIG_08,SEN_20,flow,206.66,l/min,2025-02-01 03:04:30
E000371,RIG_03,SEN_09,flow,120.15,l/min,2025-02-01 03:05:00
E000372,RIG_10,SEN_16,temperature,85.61,C,2025-02-01 03:05:30
E000373,RIG_08,SEN_20,pressure,2359.22,psi,2025-02-01 03:06:00
E000374,RIG_01,SEN_14,pressure,2120.87,psi,2025-02-01 03:06:30
E000375,RIG_01,SEN_20,flow,175.16,l/min,2025-02-01 03:07:00
E000376,RIG_02,SEN_18,temperature,74.69,C,2025-02-01 03:07:30
E000377,RIG_01,SEN_03,vibration,3.76,mm/s,2025-02-01 03:08:00
E000378,RIG_03,SEN_11,temperature,158.76,C,2025-02-01 03:08:30
E000379,RIG_01,SEN_15,vibration,6.03,mm/s,2025-02-01 03:09:00
E000380,RIG_02,SEN_13,flow,102.14,l/min,2025-02-01 03:09:30
E000381,RIG_05,SEN_13,pressure,2910.62,psi,2025-02-01 03:10:00
E000382,RIG_07,SEN_05,vibration,4.08,mm/s,2025-02-01 03:10:30
E000383,RIG_10,SEN_02,temperature,78.49,C,2025-02-01 03:11:00
E000384,RIG_06,SEN_05,flow,110.08,l/min,2025-02-01 03:11:30
E000385,RIG_07,SEN_10,pressure,2105.26,psi,2025-02-01 03:12:00
E000386,RIG_09,SEN_19,vibration,11.77,mm/s,2025-02-01 03:12:30
E000387,RIG_05,SEN_16,pressure,2752.78,psi,2025-02-01 03:13:00
E000388,RIG_04,SEN_19,pressure,2266.76,psi,2025-02-01 03:13:30
E000389,RIG_08,SEN_08,temperature,90.47,C,2025-02-01 03:14:00
E000390,RIG_03,SEN_09,temperature,78.65,C,2025-02-01 03:14:30
E000391,RIG_07,SEN_04,temperature,89.29,C,2025-02-01 03:15:00
E000392,RIG_09,SEN_05,pressure,5677.58,psi,2025-02-01 03:15:30
E000393,RIG_06,SEN_03,vibration,5.26,mm/s,2025-02-01 03:16:00
E000394,RIG_10,SEN_09,temperature,82.39,C,2025-02-01 03:16:30
E000395,RIG_07,SEN_11,flow,99.7,l/min,2025-02-01 03:17:00
E000396,RIG_04,SEN_06,vibration,2.84,mm/s,2025-02-01 03:17:30
E000397,RIG_08,SEN_04,flow,122.54,l/min,2025-02-01 03:18:00
E000398,RIG_04,SEN_02,flow,118.65,l/min,2025-02-01 03:18:30
E000399,RIG_08,SEN_06,flow,124.06,l/min,2025-02-01 03:19:00
E000400,RIG_10,SEN_18,flow,113.4,l/min,2025-02-01 03:19:30
E000401,RIG_06,SEN_19,temperature,90.7,C,2025-02-01 03:20:00
E000402,RIG_07,SEN_19,pressure,2327.62,psi,2025-02-01 03:20:30
E000403,RIG_01,SEN_20,pressure,2443.76,psi,2025-02-01 03:21:00
E000404,RIG_03,SEN_02,flow,167.11,l/min,2025-02-01 03:21:30
E000405,RIG_03,SEN_07,flow,114.6,l/min,2025-02-01 03:22:00
E000406,RIG_06,SEN_08,temperature,78.36,C,2025-02-01 03:22:30
E000407,RIG_10,SEN_18,pressure,2447.25,psi,2025-02-01 03:23:00
E000408,RIG_05,SEN_06,vibration,4.96,mm/s,2025-02-01 03:23:30
E000409,RIG_01,SEN_09,pressure,3024.2,psi,2025-02-01 03:24:00
E000410,RIG_04,SEN_04,flow,106.74,l/min,2025-02-01 03:24:30
E000411,RIG_04,SEN_08,flow,115.05,l/min,2025-02-01 03:25:00
E000412,RIG_10,SEN_13,vibration,1.56,mm/s,2025-02-01 03:25:30
E000413,RIG_01,SEN_09,vibration,12.0,mm/s,2025-02-01 03:26:00
E000414,RIG_06,SEN_11,vibration,4.77,mm/s,2025-02-01 03:26:30
E000415,RIG_04,SEN_02,pressure,2350.53,psi,2025-02-01 03:27:00
E000416,RIG_01,SEN_12,pressure,2176.25,psi,2025-02-01 03:27:30
E000417,RIG_04,SEN_09,temperature,87.46,C,2025-02-01 03:28:00
E000418,RIG_07,SEN_17,vibration,3.92,mm/s,2025-02-01 03:28:30
E000419,RIG_06,SEN_06,temperature,81.44,C,2025-02-01 03:29:00
E000420,RIG_04,SEN_16,flow,125.2,l/min,2025-02-01 03:29:30
E000421,RIG_08,SEN_14,temperature,75.68,C,2025-02-01 03:30:00
E000422,RIG_09,SEN_02,flow,125.92,l/min,2025-02-01 03:30:30
E000423,RIG_05,SEN_15,pressure,2580.17,psi,2025-02-01 03:31:00
E000424,RIG_03,SEN_07,flow,95.48,l/min,2025-02-01 03:31:30
E000425,RIG_03,SEN_16,flow,110.83,l/min,2025-02-01 03:32:00
E000426,RIG_07,SEN_15,flow,126.76,l/min,2025-02-01 03:32:30
E000427,RIG_04,SEN_16,flow,105.91,l/min,2025-02-01 03:33:00
E000428,RIG_02,SEN_06,pressure,3000.82,psi,2025-02-01 03:33:30
E000429,RIG_08,SEN_08,flow,124.96,l/min,2025-02-01 03:34:00
E000430,RIG_08,SEN_15,vibration,5.07,mm/s,2025-02-01 03:34:30
E000431,RIG_09,SEN_13,flow,94.29,l/min,2025-02-01 03:35:00
E000432,RIG_02,SEN_18,vibration,3.1,mm/s,2025-02-01 03:35:30
E000433,RIG_07,SEN_12,vibration,1.23,mm/s,2025-02-01 03:36:00
E000434,RIG_08,SEN_18,temperature,76.66,C,2025-02-01 03:36:30
E000435,RIG_02,SEN_20,pressure,4598.14,psi,2025-02-01 03:37:00
E000436,RIG_02,SEN_11,pressure,2090.75,psi,2025-02-01 03:37:30
E000437,RIG_08,SEN_19,vibration,1.46,mm/s,2025-02-01 03:38:00
E000438,RIG_06,SEN_04,vibration,4.4,mm/s,2025-02-01 03:38:30
E000439,RIG_04,SEN_11,temperature,87.13,C,2025-02-01 03:39:00
E000440,RIG_07,SEN_10,vibration,3.93,mm/s,2025-02-01 03:39:30
E000441,RIG_08,SEN_03,temperature,79.13,C,2025-02-01 03:40:00
E000442,RIG_09,SEN_02,temperature,90.01,C,2025-02-01 03:40:30
E000443,RIG_02,SEN_11,temperature,76.38,C,2025-02-01 03:41:00
E000444,RIG_01,SEN_06,pressure,2767.29,psi,2025-02-01 03:41:30
E000445,RIG_08,SEN_19,temperature,78.96,C,2025-02-01 03:42:00
E000446,RIG_03,SEN_08,pressure,2506.16,psi,2025-02-01 03:42:30
E000447,RIG_03,SEN_17,flow,118.88,l/min,2025-02-01 03:43:00
E000448,RIG_05,SEN_09,pressure,2999.89,psi,2025-02-01 03:43:30
E000449,RIG_08,SEN_20,vibration,2.36,mm/s,2025-02-01 03:44:00
E000450,RIG_09,SEN_05,vibration,1.78,mm/s,2025-02-01 03:44:30
E000451,RIG_03,SEN_11,vibration,2.37,mm/s,2025-02-01 03:45:00
E000452,RIG_03,SEN_10,vibration,3.26,mm/s,2025-02-01 03:45:30
E000453,RIG_08,SEN_15,temperature,88.05,C,2025-02-01 03:46:00
E000454,RIG_06,SEN_05,vibration,2.92,mm/s,2025-02-01 03:46:30
E000455,RIG_01,SEN_17,vibration,2.74,mm/s,2025-02-01 03:47:00
E000456,RIG_01,SEN_06,pressure,2668.49,psi,2025-02-01 03:47:30
E000457,RIG_01,SEN_06,flow,96.31,l/min,2025-02-01 03:48:00
E000458,RIG_10,SEN_15,flow,101.07,l/min,2025-02-01 03:48:30
E000459,RIG_01,SEN_09,pressure,2498.83,psi,2025-02-01 03:49:00
E000460,RIG_09,SEN_08,vibration,6.04,mm/s,2025-02-01 03:49:30
E000461,RIG_06,SEN_07,flow,108.04,l/min,2025-02-01 03:50:00
E000462,RIG_10,SEN_01,temperature,81.76,C,2025-02-01 03:50:30
E000463,RIG_03,SEN_15,flow,117.75,l/min,2025-02-01 03:51:00
E000464,RIG_08,SEN_05,flow,106.96,l/min,2025-02-01 03:51:30
E000465,RIG_10,SEN_11,temperature,80.65,C,2025-02-01 03:52:00
E000466,RIG_10,SEN_18,pressure,2405.88,psi,2025-02-01 03:52:30
E000467,RIG_09,SEN_09,vibration,4.92,mm/s,2025-02-01 03:53:00
E000468,RIG_05,SEN_18,pressure,2256.42,psi,2025-02-01 03:53:30
E000469,RIG_02,SEN_06,temperature,83.82,C,2025-02-01 03:54:00
E000470,RIG_03,SEN_17,temperature,72.4,C,2025-02-01 03:54:30
E000471,RIG_05,SEN_03,flow,101.29,l/min,2025-02-01 03:55:00
E000472,RIG_10,SEN_09,temperature,75.28,C,2025-02-01 03:55:30
E000473,RIG_04,SEN_05,flow,93.88,l/min,2025-02-01 03:56:00
E000474,RIG_01,SEN_17,vibration,1.28,mm/s,2025-02-01 03:56:30
E000475,RIG_08,SEN_14,vibration,2.21,mm/s,2025-02-01 03:57:00
E000476,RIG_07,SEN_17,pressure,2191.55,psi,2025-02-01 03:57:30
E000477,RIG_05,SEN_18,flow,115.4,l/min,2025-02-01 03:58:00
E000478,RIG_03,SEN_13,temperature,75.09,C,2025-02-01 03:58:30
E000479,RIG_03,SEN_09,flow,114.89,l/min,2025-02-01 03:59:00
E000480,RIG_04,SEN_06,flow,94.77,l/min,2025-02-01 03:59:30
E000481,RIG_01,SEN_16,pressure,2362.71,psi,2025-02-01 04:00:00
E000482,RIG_07,SEN_20,pressure,2537.65,psi,2025-02-01 04:00:30
E000483,RIG_03,SEN_07,temperature,75.88,C,2025-02-01 04:01:00
E000484,RIG_01,SEN_13,pressure,2636.9,psi,2025-02-01 04:01:30
E000485,RIG_04,SEN_06,pressure,2439.51,psi,2025-02-01 04:02:00
E000486,RIG_10,SEN_03,pressure,2167.11,psi,2025-02-01 04:02:30
E000487,RIG_04,SEN_18,pressure,2224.57,psi,2025-02-01 04:03:00
E000488,RIG_03,SEN_20,pressure,2695.09,psi,2025-02-01 04:03:30
E000489,RIG_06,SEN_02,flow,119.76,l/min,2025-02-01 04:04:00
E000490,RIG_04,SEN_05,temperature,90.55,C,2025-02-01 04:04:30
E000491,RIG_10,SEN_18,temperature,199.39,C,2025-02-01 04:05:00
E000492,RIG_02,SEN_15,flow,116.49,l/min,2025-02-01 04:05:30
E000493,RIG_04,SEN_19,flow,121.82,l/min,2025-02-01 04:06:00
E000494,RIG_08,SEN_18,vibration,4.41,mm/s,2025-02-01 04:06:30
E000495,RIG_07,SEN_19,flow,102.43,l/min,2025-02-01 04:07:00
E000496,RIG_04,SEN_16,vibration,1.7,mm/s,2025-02-01 04:07:30
E000497,RIG_05,SEN_20,vibration,2.73,mm/s,2025-02-01 04:08:00
E000498,RIG_04,SEN_13,temperature,73.57,C,2025-02-01 04:08:30
E000499,RIG_04,SEN_15,flow,123.21,l/min,2025-02-01 04:09:00
E000500,RIG_04,SEN_04,flow,108.48,l/min,2025-02-01 04:09:30
E000501,RIG_06,SEN_14,temperature,77.17,C,2025-02-01 04:10:00
E000502,RIG_01,SEN_11,temperature,80.67,C,2025-02-01 04:10:30
E000503,RIG_04,SEN_03,flow,125.43,l/min,2025-02-01 04:11:00
E000504,RIG_08,SEN_03,vibration,2.16,mm/s,2025-02-01 04:11:30
E000505,RIG_02,SEN_02,flow,98.7,l/min,2025-02-01 04:12:00
E000506,RIG_07,SEN_05,temperature,86.62,C,2025-02-01 04:12:30
E000507,RIG_05,SEN_16,vibration,1.37,mm/s,2025-02-01 04:13:00
E000508,RIG_04,SEN_16,vibration,4.04,mm/s,2025-02-01 04:13:30
E000509,RIG_01,SEN_16,flow,92.65,l/min,2025-02-01 04:14:00
E000510,RIG_04,SEN_05,pressure,3000.81,psi,2025-02-01 04:14:30
E000511,RIG_05,SEN_18,flow,103.3,l/min,2025-02-01 04:15:00
E000512,RIG_03,SEN_05,vibration,1.91,mm/s,2025-02-01 04:15:30
E000513,RIG_06,SEN_11,pressure,2760.42,psi,2025-02-01 04:16:00
E000514,RIG_07,SEN_18,pressure,2215.35,psi,2025-02-01 04:16:30
E000515,RIG_06,SEN_09,pressure,2402.61,psi,2025-02-01 04:17:00
E000516,RIG_03,SEN_16,pressure,2156.09,psi,2025-02-01 04:17:30
E000517,RIG_07,SEN_01,vibration,1.68,mm/s,2025-02-01 04:18:00
E000518,RIG_02,SEN_01,temperature,78.01,C,2025-02-01 04:18:30
E000519,RIG_04,SEN_04,pressure,2394.43,psi,2025-02-01 04:19:00
E000520,RIG_07,SEN_18,temperature,88.74,C,2025-02-01 04:19:30
E000521,RIG_03,SEN_12,flow,96.98,l/min,2025-02-01 04:20:00
E000522,RIG_02,SEN_20,temperature,88.11,C,2025-02-01 04:20:30
E000523,RIG_02,SEN_12,temperature,74.84,C,2025-02-01 04:21:00
E000524,RIG_09,SEN_19,temperature,81.96,C,2025-02-01 04:21:30
E000525,RIG_04,SEN_04,vibration,2.62,mm/s,2025-02-01 04:22:00
E000526,RIG_03,SEN_16,pressure,2757.55,psi,2025-02-01 04:22:30
E000527,RIG_01,SEN_01,pressure,2703.51,psi,2025-02-01 04:23:00
E000528,RIG_05,SEN_10,flow,249.22,l/min,2025-02-01 04:23:30
E000529,RIG_06,SEN_16,pressure,2557.99,psi,2025-02-01 04:24:00
E000530,RIG_03,SEN_09,vibration,2.76,mm/s,2025-02-01 04:24:30
E000531,RIG_05,SEN_11,flow,103.62,l/min,2025-02-01 04:25:00
E000532,RIG_07,SEN_02,pressure,2653.3,psi,2025-02-01 04:25:30
E000533,RIG_04,SEN_07,flow,99.97,l/min,2025-02-01 04:26:00
E000534,RIG_09,SEN_12,flow,110.47,l/min,2025-02-01 04:26:30
E000535,RIG_09,SEN_02,temperature,81.81,C,2025-02-01 04:27:00
E000536,RIG_10,SEN_10,temperature,76.15,C,2025-02-01 04:27:30
E000537,RIG_08,SEN_08,flow,115.6,l/min,2025-02-01 04:28:00
E000538,RIG_08,SEN_03,vibration,5.17,mm/s,2025-02-01 04:28:30
E000539,RIG_04,SEN_20,pressure,2909.36,psi,2025-02-01 04:29:00
E000540,RIG_08,SEN_13,temperature,72.18,C,2025-02-01 04:29:30
E000541,RIG_08,SEN_10,pressure,2285.69,psi,2025-02-01 04:30:00
E000542,RIG_04,SEN_13,flow,125.07,l/min,2025-02-01 04:30:30
E000543,RIG_08,SEN_19,pressure,2790.27,psi,2025-02-01 04:31:00
E000544,RIG_05,SEN_14,pressure,2943.62,psi,2025-02-01 04:31:30
E000545,RIG_04,SEN_06,temperature,75.04,C,2025-02-01 04:32:00
E000546,RIG_08,SEN_16,flow,107.21,l/min,2025-02-01 04:32:30
E000547,RIG_06,SEN_11,pressure,2429.43,psi,2025-02-01 04:33:00
E000548,RIG_06,SEN_20,vibration,1.98,mm/s,2025-02-01 04:33:30
E000549,RIG_02,SEN_05,pressure,2662.41,psi,2025-02-01 04:34:00
E000550,RIG_02,SEN_19,vibration,1.74,mm/s,2025-02-01 04:34:30
E000551,RIG_05,SEN_10,pressure,3019.68,psi,2025-02-01 04:35:00
E000552,RIG_09,SEN_19,flow,118.57,l/min,2025-02-01 04:35:30
E000553,RIG_08,SEN_17,pressure,2330.47,psi,2025-02-01 04:36:00
E000554,RIG_03,SEN_14,vibration,2.94,mm/s,2025-02-01 04:36:30
E000555,RIG_05,SEN_17,flow,112.81,l/min,2025-02-01 04:37:00
E000556,RIG_03,SEN_18,pressure,2115.5,psi,2025-02-01 04:37:30
E000557,RIG_05,SEN_01,vibration,2.37,mm/s,2025-02-01 04:38:00
E000558,RIG_05,SEN_03,temperature,88.66,C,2025-02-01 04:38:30
E000559,RIG_03,SEN_04,temperature,71.81,C,2025-02-01 04:39:00
E000560,RIG_01,SEN_05,temperature,88.13,C,2025-02-01 04:39:30
E000561,RIG_01,SEN_19,flow,122.86,l/min,2025-02-01 04:40:00
E000562,RIG_05,SEN_08,temperature,84.15,C,2025-02-01 04:40:30
E000563,RIG_06,SEN_09,flow,95.32,l/min,2025-02-01 04:41:00
E000564,RIG_06,SEN_07,flow,119.74,l/min,2025-02-01 04:41:30
E000565,RIG_10,SEN_20,temperature,90.35,C,2025-02-01 04:42:00
E000566,RIG_08,SEN_08,pressure,2125.86,psi,2025-02-01 04:42:30
E000567,RIG_09,SEN_09,flow,121.74,l/min,2025-02-01 04:43:00
E000568,RIG_01,SEN_03,pressure,2144.68,psi,2025-02-01 04:43:30
E000569,RIG_03,SEN_15,flow,106.71,l/min,2025-02-01 04:44:00
E000570,RIG_03,SEN_07,vibration,4.1,mm/s,2025-02-01 04:44:30
E000571,RIG_05,SEN_13,vibration,2.47,mm/s,2025-02-01 04:45:00
E000572,RIG_06,SEN_16,temperature,75.04,C,2025-02-01 04:45:30
E000573,RIG_03,SEN_12,vibration,3.63,mm/s,2025-02-01 04:46:00
E000574,RIG_05,SEN_13,pressure,2058.65,psi,2025-02-01 04:46:30
E000575,RIG_06,SEN_04,vibration,4.3,mm/s,2025-02-01 04:47:00
E000576,RIG_03,SEN_07,temperature,71.39,C,2025-02-01 04:47:30
E000577,RIG_01,SEN_03,pressure,2674.36,psi,2025-02-01 04:48:00
E000578,RIG_03,SEN_08,temperature,75.39,C,2025-02-01 04:48:30
E000579,RIG_04,SEN_18,pressure,2719.3,psi,2025-02-01 04:49:00
E000580,RIG_02,SEN_18,temperature,84.27,C,2025-02-01 04:49:30
E000581,RIG_09,SEN_12,flow,102.91,l/min,2025-02-01 04:50:00
E000582,RIG_07,SEN_17,temperature,86.84,C,2025-02-01 04:50:30
E000583,RIG_10,SEN_10,pressure,2172.25,psi,2025-02-01 04:51:00
E000584,RIG_08,SEN_15,flow,112.95,l/min,2025-02-01 04:51:30
E000585,RIG_08,SEN_13,vibration,2.34,mm/s,2025-02-01 04:52:00
E000586,RIG_02,SEN_10,vibration,2.48,mm/s,2025-02-01 04:52:30
E000587,RIG_03,SEN_17,temperature,85.22,C,2025-02-01 04:53:00
E000588,RIG_04,SEN_11,vibration,4.01,mm/s,2025-02-01 04:53:30
E000589,RIG_03,SEN_03,temperature,89.55,C,2025-02-01 04:54:00
E000590,RIG_03,SEN_07,flow,123.3,l/min,2025-02-01 04:54:30
E000591,RIG_04,SEN_07,temperature,89.87,C,2025-02-01 04:55:00
E000592,RIG_09,SEN_20,vibration,1.62,mm/s,2025-02-01 04:55:30
E000593,RIG_07,SEN_17,vibration,2.31,mm/s,2025-02-01 04:56:00
E000594,RIG_02,SEN_03,flow,108.17,l/min,2025-02-01 04:56:30
E000595,RIG_03,SEN_17,flow,105.68,l/min,2025-02-01 04:57:00
E000596,RIG_01,SEN_07,pressure,2308.62,psi,2025-02-01 04:57:30
E000597,RIG_09,SEN_08,pressure,2535.51,psi,2025-02-01 04:58:00
E000598,RIG_04,SEN_12,pressure,2244.32,psi,2025-02-01 04:58:30
E000599,RIG_08,SEN_09,vibration,4.28,mm/s,2025-02-01 04:59:00
E000600,RIG_09,SEN_09,temperature,77.2,C,2025-02-01 04:59:30
E000601,RIG_04,SEN_02,flow,127.85,l/min,2025-02-01 05:00:00
E000602,RIG_04,SEN_03,pressure,2478.85,psi,2025-02-01 05:00:30
E000603,RIG_01,SEN_14,temperature,84.33,C,2025-02-01 05:01:00
E000604,RIG_10,SEN_19,vibration,2.69,mm/s,2025-02-01 05:01:30
E000605,RIG_02,SEN_03,pressure,2237.41,psi,2025-02-01 05:02:00
E000606,RIG_10,SEN_05,temperature,74.0,C,2025-02-01 05:02:30
E000607,RIG_10,SEN_11,temperature,77.95,C,2025-02-01 05:03:00
E000608,RIG_04,SEN_02,flow,118.81,l/min,2025-02-01 05:03:30
E000609,RIG_09,SEN_12,temperature,85.62,C,2025-02-01 05:04:00
E000610,RIG_10,SEN_10,temperature,80.45,C,2025-02-01 05:04:30
E000611,RIG_05,SEN_20,pressure,2747.96,psi,2025-02-01 05:05:00
E000612,RIG_02,SEN_08,temperature,79.42,C,2025-02-01 05:05:30
E000613,RIG_01,SEN_05,vibration,3.63,mm/s,2025-02-01 05:06:00
E000614,RIG_08,SEN_16,vibration,2.21,mm/s,2025-02-01 05:06:30
E000615,RIG_08,SEN_14,pressure,2993.36,psi,2025-02-01 05:07:00
E000616,RIG_09,SEN_13,flow,118.69,l/min,2025-02-01 05:07:30
E000617,RIG_01,SEN_12,pressure,2483.92,psi,2025-02-01 05:08:00
E000618,RIG_05,SEN_14,temperature,89.78,C,2025-02-01 05:08:30
E000619,RIG_10,SEN_09,flow,98.36,l/min,2025-02-01 05:09:00
E000620,RIG_02,SEN_08,vibration,1.54,mm/s,2025-02-01 05:09:30
E000621,RIG_04,SEN_16,vibration,2.77,mm/s,2025-02-01 05:10:00
E000622,RIG_06,SEN_01,pressure,2317.35,psi,2025-02-01 05:10:30
E000623,RIG_03,SEN_05,vibration,4.76,mm/s,2025-02-01 05:11:00
E000624,RIG_01,SEN_18,flow,104.34,l/min,2025-02-01 05:11:30
E000625,RIG_03,SEN_19,flow,128.12,l/min,2025-02-01 05:12:00
E000626,RIG_03,SEN_08,vibration,2.46,mm/s,2025-02-01 05:12:30
E000627,RIG_06,SEN_10,flow,103.29,l/min,2025-02-01 05:13:00
E000628,RIG_02,SEN_13,vibration,3.82,mm/s,2025-02-01 05:13:30
E000629,RIG_06,SEN_10,pressure,2781.97,psi,2025-02-01 05:14:00
E000630,RIG_08,SEN_03,vibration,3.17,mm/s,2025-02-01 05:14:30
E000631,RIG_07,SEN_13,vibration,4.98,mm/s,2025-02-01 05:15:00
E000632,RIG_02,SEN_16,vibration,2.35,mm/s,2025-02-01 05:15:30
E000633,RIG_10,SEN_16,pressure,2455.25,psi,2025-02-01 05:16:00
E000634,RIG_10,SEN_07,pressure,2917.77,psi,2025-02-01 05:16:30
E000635,RIG_10,SEN_11,pressure,3042.38,psi,2025-02-01 05:17:00
E000636,RIG_02,SEN_12,temperature,79.29,C,2025-02-01 05:17:30
E000637,RIG_09,SEN_02,flow,131.14,l/min,2025-02-01 05:18:00
E000638,RIG_10,SEN_03,pressure,2813.44,psi,2025-02-01 05:18:30
E000639,RIG_04,SEN_20,flow,130.47,l/min,2025-02-01 05:19:00
E000640,RIG_02,SEN_10,pressure,2620.01,psi,2025-02-01 05:19:30
E000641,RIG_10,SEN_17,vibration,3.32,mm/s,2025-02-01 05:20:00
E000642,RIG_04,SEN_02,vibration,5.07,mm/s,2025-02-01 05:20:30
E000643,RIG_04,SEN_01,flow,122.94,l/min,2025-02-01 05:21:00
E000644,RIG_01,SEN_05,temperature,85.38,C,2025-02-01 05:21:30
E000645,RIG_04,SEN_03,temperature,80.48,C,2025-02-01 05:22:00
E000646,RIG_03,SEN_16,vibration,2.63,mm/s,2025-02-01 05:22:30
E000647,RIG_04,SEN_20,pressure,3042.45,psi,2025-02-01 05:23:00
E000648,RIG_09,SEN_05,pressure,2893.53,psi,2025-02-01 05:23:30
E000649,RIG_07,SEN_04,flow,122.29,l/min,2025-02-01 05:24:00
E000650,RIG_10,SEN_03,flow,123.84,l/min,2025-02-01 05:24:30
E000651,RIG_05,SEN_13,pressure,2601.9,psi,2025-02-01 05:25:00
E000652,RIG_08,SEN_17,temperature,71.37,C,2025-02-01 05:25:30
E000653,RIG_10,SEN_01,flow,108.98,l/min,2025-02-01 05:26:00
E000654,RIG_06,SEN_02,temperature,80.82,C,2025-02-01 05:26:30
E000655,RIG_06,SEN_07,pressure,2159.27,psi,2025-02-01 05:27:00
E000656,RIG_09,SEN_03,flow,96.25,l/min,2025-02-01 05:27:30
E000657,RIG_08,SEN_07,flow,101.29,l/min,2025-02-01 05:28:00
E000658,RIG_04,SEN_19,pressure,2422.44,psi,2025-02-01 05:28:30
E000659,RIG_09,SEN_12,temperature,81.33,C,2025-02-01 05:29:00
E000660,RIG_02,SEN_02,flow,94.54,l/min,2025-02-01 05:29:30
E000661,RIG_07,SEN_07,flow,118.61,l/min,2025-02-01 05:30:00
E000662,RIG_07,SEN_07,vibration,3.75,mm/s,2025-02-01 05:30:30
E000663,RIG_01,SEN_19,temperature,82.89,C,2025-02-01 05:31:00
E000664,RIG_08,SEN_02,temperature,78.94,C,2025-02-01 05:31:30
E000665,RIG_10,SEN_11,pressure,2380.86,psi,2025-02-01 05:32:00
E000666,RIG_03,SEN_01,flow,127.37,l/min,2025-02-01 05:32:30
E000667,RIG_09,SEN_08,pressure,2507.25,psi,2025-02-01 05:33:00
E000668,RIG_07,SEN_20,pressure,2387.31,psi,2025-02-01 05:33:30
E000669,RIG_05,SEN_02,vibration,4.4,mm/s,2025-02-01 05:34:00
E000670,RIG_05,SEN_02,pressure,2857.61,psi,2025-02-01 05:34:30
E000671,RIG_09,SEN_08,pressure,2669.27,psi,2025-02-01 05:35:00
E000672,RIG_02,SEN_08,temperature,75.15,C,2025-02-01 05:35:30
E000673,RIG_04,SEN_06,vibration,2.16,mm/s,2025-02-01 05:36:00
E000674,RIG_08,SEN_11,flow,113.4,l/min,2025-02-01 05:36:30
E000675,RIG_06,SEN_07,temperature,79.65,C,2025-02-01 05:37:00
E000676,RIG_03,SEN_15,temperature,82.14,C,2025-02-01 05:37:30
E000677,RIG_06,SEN_14,temperature,72.04,C,2025-02-01 05:38:00
E000678,RIG_01,SEN_18,temperature,71.59,C,2025-02-01 05:38:30
E000679,RIG_07,SEN_14,flow,126.3,l/min,2025-02-01 05:39:00
E000680,RIG_01,SEN_15,vibration,3.0,mm/s,2025-02-01 05:39:30
E000681,RIG_08,SEN_07,flow,104.83,l/min,2025-02-01 05:40:00
E000682,RIG_09,SEN_19,temperature,79.01,C,2025-02-01 05:40:30
E000683,RIG_07,SEN_19,flow,126.44,l/min,2025-02-01 05:41:00
E000684,RIG_03,SEN_20,temperature,165.35,C,2025-02-01 05:41:30
E000685,RIG_07,SEN_04,flow,127.13,l/min,2025-02-01 05:42:00
E000686,RIG_01,SEN_14,pressure,2368.68,psi,2025-02-01 05:42:30
E000687,RIG_09,SEN_16,pressure,2333.56,psi,2025-02-01 05:43:00
E000688,RIG_09,SEN_05,temperature,76.74,C,2025-02-01 05:43:30
